GEOID,latitude,longitude,job_gravity,rail_gravity,park_gravity,crime_gravity,crime_trend,building_permit_gravity,building_permit_trend,gentrifying
17031600600,41.84238527193597,-87.65558175831423,0.7294181121363652,-0.10517094653708682,0.09725860662795076,-1.3348535694699688,0.3489742240316241,-0.21961563765195039,1.2165893864936526,0
17031600700,41.840831405805645,-87.66074501263888,0.7771271999410172,0.1472898126717379,-0.36882589131371035,-1.3946239994327243,0.21999198183642837,-0.45305556680786974,0.4350272071994138,0
17031600900,41.83651292219011,-87.65314280651634,0.684012548518791,-0.2673143789629367,0.6506999112275326,-1.048399794688505,1.0220525056846175,0.18779485023592596,0.583603144545563,0
17031610300,41.81617800321568,-87.67510211828244,-0.7058936014706358,-0.4394902407612743,-0.5292212815422705,-1.5267868365064838,-0.1812294593004079,-1.4796250995861062,0.09128051191927068,0
17031610400,41.81039845569693,-87.66744912552309,0.8565875038882261,-0.49433582607950305,1.133183563535328,-0.015572471908519172,0.1505302012075926,-0.1333029147205723,0.3532664842811193,0
17031611200,41.80499398607003,-87.6624413702727,-0.3223899287347959,-0.5060426324195307,0.9700361006383135,0.40631861524277774,0.4426520382741824,0.007898875806760157,0.617889899317751,0
17031611300,41.80493627476779,-87.66730385787683,0.11121747172032671,-0.5070105886126443,0.12602241041843504,0.5137249437398625,0.40989666649141,0.023334781259274028,0.07985159366187503,0
17031611400,41.80489295100372,-87.67216606768886,-0.0553527470798661,-0.4670754736949789,0.3032270120250462,0.20749354247317411,0.3163463050573448,-0.5876689889952804,0.12380897157493656,0
17031611500,41.805381952029,-87.6787310683613,-0.4947515513091834,-0.16475833433389234,-0.5422729587667346,-0.9429283417203015,-0.08449277765401023,-1.254600407027566,-0.09949450822341736,0
17031611700,41.7975991784673,-87.67197618310482,-0.7275244674039255,-0.48565693341834404,-0.10705300379767824,0.446678355126333,0.4074750631300376,-0.12421665938346786,0.2310649736828072,0
17031611800,41.79764778873271,-87.66711377792961,-0.6568942496034056,-0.495829762624879,-0.21575013504903057,0.951442373626894,0.5045941032019148,0.21395766037961395,0.267989171129779,0
17031611900,41.79774308328047,-87.65982263907885,-1.0456496089775014,-0.4841546120841945,1.917689315128315,0.3864428420171039,0.6691356789667348,-0.23843888667786636,0.5976695054777424,0
17031612000,41.79784666269459,-87.65253596918974,-1.0506692391917611,-0.4277920080883261,0.24578558221566998,0.2633813623672555,0.9277374273995932,-0.4973691409116061,0.8992171179613463,0
